id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_21,multimedia_type_12,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,floor,elevator,conservationState,antiquity,hotWater,orientation,furnished,parking,heating,Calefacción,Armarios,Balcón,Aire acondicionado,Terraza,Parquet,Electrodomésticos,Horno,Lavadora,Microondas,Nevera,Internet,Lavadero,Cocina Equipada,Gres Cerámica,Patio,Ascensor interior,Jardín Privado,Piscina,Cocina Office,Puerta Blindada,Suite - con baño,Serv. portería,Alarma,Sistema Video vigilancia CCTV 24h,Trastero,Z. Comunitaria,Jacuzzi,Videoportero,Piscina comunitaria,Domótica,Pista de Tenis,Zona Deportiva,Zona Infantil,TV,Gimnasio,Sauna,Baño de huéspedes,Energía Solar,Porche cubierto,Cuarto lavado plancha,Bodega,Muebles de diseño,Música ambiental,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181140264,2,1,False,False,False,"BLUE OLIVE CONSULTING, S.L","Distinguido y maravilloso piso reformado en finca regia de Pau Claris.

Este elegante piso reformado en 2020 se sitúa en una de las mejores calles de la Dreta del Eixample, Pau Claris. En pleno Quadrat d’Or, está rodeado de las fincas más representativas del modernismo y al lado del Paseo de Gracia, con La Pedrera y la Casa Batlló.

La vivienda, con doble orientación norte/sur, está en la 2ª planta real de una finca regia con ascensor. Tiene 139 m2 construidos interiores y un balcón de 8 m2. Un amplio recibidor divide a la izquierda la zona de día y a la derecha, la zona de noche. El salón-comedor, de 21 m2, es muy luminoso y tiene acceso a un balcón que da a la calle. A su lado, la cocina independiente está equipada con electrodomésticos SMEG de alta calidad.

La zona de noche está presidida por una espectacular suite de 26 m2 con cuarto de baño propio con bañera. Dispone de una agradable zona de galería con vistas a un precioso y despejado patio de manzana, que es un lugar ideal para relajarse con total tranquilidad. Además, hay una habitación doble, un dormitorio individual y un cuarto de baño independiente.

Este piso se vende completamente amueblado, con piezas de diseño de gran calidad. Mantiene elementos originales de la época como los techos altos de 3,4 metros con molduras y rosetones. Está equipado con suelos de parquet en espiga, aire acondicionado por splits, calefacción por radiadores y ventanas de aluminio Climalit.

La exclusiva ubicación de este inmueble le permite disfrutar de los mejores servicios, tiendas, boutiques de primeras marcas, restaurantes, centros comerciales y opciones de transporte público.

No dudes en contactar con Bcn Advisors para solicitar una visita a este piso.",1,1,1000000,0,0,Carrer de Pau Claris,08009,False,2023-11-20T16:59:32.93,7,999.0,7,999.0,33,,,,,3,2,143,7,0,0,1,2,9,7,0,2ª planta,1.0,Muy bien,+ 100 años,,,1.0,,Gas Natural,,2,32,1,,9,21,,,,,,,131,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.393127,2.1668031
181568623,2,1,False,False,False,GONZALEZ,"PISO EXTERIOR CON ASCENSOR. PRÓXIMO AL HOSPITAL VALL D' HEBRÓN. Dispone de 3 habitaciones ( 2 de ellas dobles), comedor-salón independiente, cocina amplia, baño con ducha. Cerca de línea 5 de metro ( El Coll-La Teixonera) y distintas paradas de autobuses. Con todos los servicios alrededor. Zona rodeada de parques y jardines, para poder pasear, con zonas verdes y deportivas. Acceso a la Ronda de Dalt ( Vall d'Hebrón)
 PLAZA MEDIANA DE PARKING OPCIONAL 
#ref:PIS_1791",1,1,183000,0,0,"Calle Santa Rosalia, 64",08035,False,2024-01-11T19:55:52.83,7,999.0,7,999.0,14,,,,,3,1,81,7,0,0,0,0,7,10,0,5ª planta,1.0,,50 a 70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Teixonera,La Teixonera,724,9,8,232,376,8019,0,1149,334,1,41.42212,2.1483965
177594871,2,5,False,False,False,Zona Alta MG Real Estate S.L,"Casa en venta en bonanova, barcelona. 

de obra seminueva, fantástica ubicación, con vistas sobre la ciudad, muy tranquila y a la vez muy bien comunicada. Cuenta con una superficie de 200 mm2 aprox distribuidos en 2 plantas, más una terraza en la azotea muy disfrutable, con increibles vistas al mar y al tibidabo. Garaje tipo box muy grande con capacidad para varios coches y motos tambien dispone de un trastero trastero. 

para más informacion o realizar un visita no dude en contactarnos.",1,1,1590000,110000,0,Carrer de Benedetti,08017,False,2023-04-26T18:44:16.22,4,134.0,4,134.0,25,,,,,4,3,220,4,6,1,1,2,4,0,0,,,Muy bien,10 a 20 años,Gas Natural,Suroeste,,1.0,Gas Natural,,2,32,1,10,,,,,,,,,131,,16,,,,15,84,18,,,,11,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.40977,2.125992
181634088,2,1,False,False,False,LA CASA AGENCY - DIAGONAL MAR REAL ESTATE,"Se vende con inquilino, se respeta el contrato actual, vigente hasta septiembre 2026, pagan 1050€.

Piso situado en el Barrio de la Nova Esquerra de l'Eixample muy cercano a todo tipo de comercios, Estació de Sants, hospital Clínic, colegios, CC Illa Diagonal. 

Muy bien comunicado con la línea 5 (Azul) parada Entença y con diversas líneas de autobuses. 

La vivienda consta de 75 m² distribuidos en: 
   - 2 habitaciones dobles 
   - 1 habitación individual 
   - 1 baño completo con ducha 
   - Cocina independiente 
   - Salón comedor luminoso con orientación Noroeste 

Piso en buen estado, con carpinterearía exterior de aluminio, suelos de madera y bomba frío/calor. 

La finca dispone de ascensor siendo un tercero real de altura, del año 1950. 

Sobre Diagonal Mar:

Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con más de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del país. Nuestro trabajo consiste en realizar todos los trámites y gestiones necesarios para la intermediación inmobiliaria. Disponemos de una amplia cartera de inmuebles de todo tipo.

Además, ofrecemos servicios inmobiliarios complementarios de alta calidad, como:
   - Gestión vertical y/u horizontal de propiedades
   - Soluciones de financiación para la compra o el alquiler de inmuebles
   - Tramitación de seguros y asesoramiento jurídico y fiscal para garantizar una transacción segura y sin
complicaciones.
   - Reformas y diseño de interiores.

Desde Diagonal Mar que la compra de una vivienda es una gran responsabilidad y nuestro equipo estará a tu disposición para apoyarte en todo lo que necesites. ¡Te esperamos!

*El precio del inmueble no incluye impuestos, gastos notariales y registrales, honorarios de agencia y gestión hipotecaria (si procede).",1,1,360000,0,0,Carrer de Provença,08029,False,2024-01-18T11:48:16.103,5,159.0,5,40.0,21,,,,,3,1,86,5,0,0,0,0,8,7,0,2ª planta,1.0,,70 a 100 años,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,280,0,41.384518,2.1475322
181571863,2,1,False,False,False,MAITEN INMO INVEST S.L.,"Piso en venta en Barcelona, ubicado en la C/ de Sant Antonio María Claret. Con una superficie de aproximadamente 58 m2, este inmueble ofrece la posibilidad de reformarlo a tu gusto. Cuenta con 3 habitaciones, 1 baño completo, salón comedor, cocina independiente, galería y una terraza. Ideal para redistribuir según tus necesidades. Situado en una zona céntrica y bien comunicada, tendrás todos los servicios disponibles a tu alcance. La finca se encuentra en buen estado de conservación y ofrece un ambiente tranquilo. No pierdas la oportunidad de adquirir este piso con 58 m² construidos, 3 dormitorios, 1 baño, terraza, segunda mano/a reformar, año de construcción: 1970.",1,1,215000,0,0,Carrer de Sant Antoni Maria Claret,08041,False,2024-01-12T10:30:41.04,5,186.0,5,35.0,19,,,,,3,1,58,5,0,0,0,4,7,3,0,Bajos,1.0,A reformar,50 a 70 años,,,,,,,,,,10,,,,,,,,109,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Guinardó,El Guinardó,724,9,8,232,376,8019,0,1149,338,0,41.415108,2.1795394
181707276,2,1,False,False,False," CLIPISO DESARROLLO, S.L.","Reserva AHORA esta vivienda de 226 m². Clikalia gestiona la venta de este piso en buen estado, situado en Barcelona.

Cuenta con una superficie total de 226 m², distribuidos en salón y comedor, cocina independiente, 5 dormitorios y 3 baños.

Principales características: 

- Ascensor

- Terraza

- Armarios empotrados

- Balcón

- Calefacción central con radiadores

- Aire acondicionado por splits

- Parking

- Portero físico

Situada en Sant Gervsi - Galvany, en la Calle Aribau, la vivienda cuenta con excelentes comunicaciones y está muy cerca de lugares de interés general como el Parc de Monterols y la Casa Vicens. A su vez, se encuentra próximo a supermercados, tiendas, restaurantes y todo tipo de negocios. La estación de tren más cercana es Sant Gervasi (S1 y S2).

Agenda tu visita AHORA y descubre cómo es por dentro tu nueva casa.

Te acompañamos durante todo el proceso, haciéndonos cargo de los trámites necesarios, llevándote de la mano hasta la firma para que no tengas que preocuparte por absolutamente nada.

Pregúntanos sin compromiso de lunes a viernes de 9.00h a 20.00h.

Información relevante: 

* Este inmueble no es propiedad del grupo CLIKALIA, la venta se hace por encargo del propietario en su comercialización.

* La aceptación de la oferta podrá tener un tiempo superior a las 72 horas por necesidades y particularidades de la propiedad.

*Las peculiaridades del contrato entre propiedad y vendedor podrán variar por voluntad de estos, partiendo de las condiciones y términos establecidos como si el piso fuere de CLIKALIA.

CLIPISO DESARROLLO, S.L.U. ha recibido un encargo de Aliseda Servicios de Gestión Inmobiliaria, S.L.U., sociedad gestora de este activo, para tramitar las gestiones relativas a la compraventa del inmueble, por lo que, en el supuesto de estar interesado, deberá ponerse en contacto con el mismo. En ningún caso ni Aliseda Servicios de Gestión Inmobiliaria, S.L.U. ni la sociedad propietaria del inmueble correspondiente se responsabilizan en modo alguno ni garantizan la veracidad ni vigencia de la información, precio y términos y condiciones de venta expuestos en la presente publicación. La información y las condiciones de venta de este inmueble están sujetas, por tanto, a potenciales errores, cambios (incluidos de precio), modificaciones, omisiones y/o retirada del mercado del inmueble sin aviso previo.",1,1,952710,0,0,,08006,False,2024-01-25T13:18:38.35,7,999.0,7,999.0,24,,,,,5,3,226,7,1,0,0,0,7,9,0,4ª planta,1.0,,50 a 70 años,,Norte,,1.0,,3,2,32,1,10,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.385857,2.163694
181634323,2,1,False,False,False,LA CASA AGENCY - DIAGONAL MAR REAL ESTATE,"Se encuentra ubicado en la zona de Fort Pienc, cercano a todo tipo de comercios y servicios, zona muy bien comunicada con bus y líneas de metro.

El inmueble esta distribuido en:
   - Cocina abierta
   - 2 habitaciones
   - Salón comedor con salida a la terraza
   - Terraza de 23m²
   - 1 baño completo

La finca es de 1907, tiene ascensor.
Piso con calefacción y aire acondicionado, orientación norte. Es un 1º real de altura.


Sobre Diagonal Mar:

Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con más de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del país. Nuestro trabajo consiste en realizar todos los trámites y gestiones necesarios para la intermediación inmobiliaria. Disponemos de una amplia cartera de inmuebles de todo tipo.

Además, ofrecemos servicios inmobiliarios complementarios de alta calidad, como:
   - Gestión vertical y/u horizontal de propiedades
   - Soluciones de financiación para la compra o el alquiler de inmuebles
   - Tramitación de seguros y asesoramiento jurídico y fiscal para garantizar una transacción segura y sin complicaciones.
   - Reformas y diseño de interiores.

Desde Diagonal Mar que la compra de una vivienda es una gran responsabilidad y nuestro equipo estará a tu disposición para apoyarte en todo lo que necesites. ¡Te esperamos!

*El precio del inmueble no incluye impuestos, gastos notariales y registrales, honorarios de agencia y gestión hipotecaria (si procede).",1,1,339900,0,0,Carrer D'ausiàs Marc,08013,False,2024-01-18T11:58:14.177,5,151.0,5,46.0,41,,,,,2,1,85,5,0,0,0,3,9,0,0,,1.0,Bien,+ 100 años,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Fort Pienc,Fort Pienc,724,9,8,232,376,8019,0,1151,281,0,41.398033,2.1839383
181724145,2,1,False,False,False,SAS ZIEGLER CONSULTING SL.,"Piso de 3 habitaciones en la c/ Santuari, al lado del Parc Güell.

Tiene una superficie de 64m2 construidos, muy luminoso, totalmente exterior y con 2 balcones. 

Dispone de 3 habitaciones (1 doble y 2 indivuduales amplias), 1 baño, salón comedor con salida al balcón y cocina independiente.

Actualmente alquilado hasta marzo de 2024.

Se vende libre de inquilinos.

Listo para entrar a vivir.",1,1,185000,0,0,Carrer del Santuari,08032,False,2024-01-26T21:10:05.43,5,999.0,5,999.0,9,,,,,3,1,64,5,0,0,0,3,7,6,0,1ª planta,,Bien,50 a 70 años,,,,,,,,32,,10,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Carmel,El Carmel,724,9,8,232,376,8019,0,1149,339,0,41.420223,2.154612
178029755,2,1,False,False,False,ALTAMIRA ASSET MANAGEMENT SA," Oportunidad de inversión: inmueble alquiladoExcelente oportunidad de inversión en el corazón de BarcelonaPresentamos un atractivo piso en venta ubicado en la c/ Francesc Carbonell 50 de Barcelona. Esta propiedad ofrece una interesante opción para inversores que buscan adquirir una propiedad en una ubicación privilegiada de la ciudad.Con una superficie de 150.8m2, este amplio piso cuenta con tres habitaciones y dos baños, proporcionando un espacio cómodo y funcional. Su orientación exterior permite disfrutar de una excelente iluminación natural y vistas despejadas.La ubicación de este piso es realmente excepcional. Situado en una zona estratégica de Barcelona, ofrece una amplia variedad de servicios y comodidades al alcance de la mano. En sus cercanías, encontrarás una gran selección de tiendas, restaurantes, cafeterías y centros comerciales que satisfarán todas tus necesidades diarias.Además, la ubicación estratégica de este piso garantiza excelentes conexiones de transporte, lo que facilita el desplazamiento dentro de la ciudad y hacia otros destinos cercanos. La cercanía a estaciones de metro, autobuses y otros medios de transporte público brinda una gran ventaja para aquellos que buscan una propiedad bien comunicada.Actualmente, el piso se encuentra arrendado, lo que puede generar un flujo de ingresos estable para el inversor. Si estás interesado en esta oportunidad de inversión en Barcelona, no dudes en ponerte en contacto con nuestro equipo de consultores inmobiliarios. Estaremos encantados de proporcionarte más detalles, programar visitas al lugar y asesorarte en todo el proceso de adquisición.No pierdas esta oportunidad única de invertir en una propiedad en una ubicación estratégica de Barcelona. ¡Contáctanos hoy mismo y asegura tu futuro como inversor!",1,1,800800,0,0,,08034,False,2023-06-01T10:19:13.47,7,999.0,7,999.0,5,,,,,3,2,151,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,0,41.3925,2.1273487
181797844,2,1,False,False,False,Alfa Calvet SL,"Bonito piso excelentemente situado en pleno Eixample (Casanova/Diputació) con los dos baños y la cocina reformados recientemente. El piso no tiene paredes maestras (sino pilares) por olo que admite una amplia variedad de redistribuciones.

La vivienda cuenta con 4 habitaciones (1 doble tipo suite y 3 individuales), amplia cocina reformada, aseo completo con bidet y baño completo con ducha, un salón-comedor muy amplio y luminoso. Tiene armarios empotrados en varias habitaciones y el pasillo.

Buenos acabados (persianas eléctricas, aire acondicionado, ventanas de aluminio, etc...). Tercero de altura, el salón comedor y la habitación principal son exteriores al Colegio Mare de Déu del Roser y el resto de habitaciones son interiores con lo cual se asegura una gran tranquilidad y privacidad.

Edificio construido en 1976 y que cuenta con dos ascensores, portería adaptada a PMR con rampa y servicio de portería. A pesar de tener servicio de portería, los gastos de comunidad son contenidos al haber 5 vecinos por planta. Asimismo existen plazas de parking en el propio edificio, tanto en venta como en alquiler.

Se encuentra situado en Casanova/Diputación, junto a la calle Comte Borrell convertida recientemente en peatonal. Zona con todo tipo de servicios, escuelas (Mare de Déu del Roser, Sant Josep Oriol,  Escola els Llorers, etc..) y comercios. A sólo tres calle de los mercados del Ninot y de Sant Antoni. Muy bien comunicado por transporte público: autobuses (52, 54, 59, V11, V13 y H12) y metro (linea 1 Urgell; L2, parada Universitat).",1,1,378000,0,0,Carrer de Casanova,08011,False,2024-02-02T17:44:11.757,5,148.0,5,31.0,20,1.0,,,,4,2,92,5,6,1,1,2,6,8,0,3ª planta,1.0,Muy bien,30 a 50 años,Gas Natural,Suroeste,,,Gas Natural,,2,,1,,,,,,,,,,131,,,,,,,,18,28,,,11,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.38487,2.159201
181938090,2,1,False,False,False,Lystos,"Se vende un piso moderno, acogedor y asequible en una ubicación privilegiada. Este inmueble cuenta con todas las comodidades que buscas para vivir cómodamente. Su diseño vanguardista y acabados de alta calidad le dan un toque de elegancia. Con sus amplios espacios y distribución funcional, te sentirás como en casa desde el primer momento. Además, su precio es muy asequible, convirtiéndolo en una oportunidad única en el mercado inmobiliario. No dejes pasar esta ocasión y adquiere tu hogar ideal. ¡Llámanos ahora para más información y concertar una visita!",1,1,320000,0,0,,08025,False,2024-02-13T10:11:58.913,5,93.0,4,20.0,5,,,,,3,1,76,5,0,0,0,0,8,0,0,,1.0,,70 a 100 años,,,,1.0,,,,32,1,,,,,,,,,,,,,,7,17,,,,28,,,,,,,,79,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,0,41.40816,2.1759267
181660823,2,1,False,False,False,JUDITH STRUB SL.,"JUDITH STRUB te ofrece en exclusiva la oportunidad de disfrutar de luminosidad y terraza frente al Parque de Diagonal Mar en finca joven con parking.

Esta vivienda con todas las estancias exteriores destaca por su luz natural y terraza con vistas al amplio parque de Diagonal Mar, a escasos metros de la playa y el mar.

Su acertada planta de distribución con doble orientación permite diferenciar claramente la zona de día hacia el parque de Diagonal Mar y la zona de noche hace un amplio patio de manzana tranquilo y soleado.

El salón comedor dispone de grandes aperturas acristaladas que conectan visualmente esta estancia con su terraza de 6 m² y sus hermosas vistas hacia el parque de Diagonal Mar. La cocina independiente colindante está separada del salón mediante un tabique simple, que invita a conectar ambas estancias, acentuando la sensación de amplitud. La cocina de unos 10 m² tiene a su vez salida a un práctico lavadero con tendedero y a la terraza de esta hermosa vivienda.

Esta vivienda dispone en origen de 4 dormitorios, todos ellos exteriores y soleados, pero en la actualidad ofrece 3 dormitorios, uno de ellos gran suite de 25 m² aprox. con baño y vestidor, y otras 2 habitaciones con un segundo baño con ducha.

Esta comunidad ha instalado recientemente placas solares en la azotea de la finca, a las que cada propietario se puede conectar individualmente, contactando con su empresa de suministro eléctrico, motivo por el cual esta propiedad goza de un IBI bonificado en los años 2024, 2025 y 2026.

Esta propiedad ofrece la oportunidad de disfrutar de una calidad de vida única en una de las zonas más atractivas de Barcelona. 

Plaza de parking opcional en finca 25.000 €, acceso con el ascensor mediante llave de seguridad.

Todas las novedades en Instagram Judith Strub
Visita con Judith Strub la casa de tus sueños
Encuentra más en http://www.judithstrub.com",1,1,585000,0,0,"Carrer de la Selva de Mar, 19",08019,False,2024-01-20T19:35:08.157,5,154.0,5,32.0,61,2.0,1.0,2.0,,4,2,107,5,7,0,0,3,5,8,0,3ª planta,1.0,Bien,20 a 30 años,,Este,,1.0,,,2,32,,10,,,,,,,,109,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,724,9,8,232,376,8019,0,1145,307,1,41.40707,2.211118
181881408,2,7,False,False,False,GRUPO SAN JORGE,"¡¡ESPECTACULAR DUPLEX CON TERRAZA EN INMEJORABLE ZONA!!
¡¡¡¡ OPORTUNIDAD PARA INVERSIÓN Y/O PATRIMONIO!!!!
¡¡¡¡ SE ADQUIERE A 3.440 €/M² Y LA ZONA ESTÁ A 4.400€/M² !!!!
¡¡¡¡¡¡CON LICENCIA TURISTICA INCLUIDA!!!!!!!
ESPECTACULAR PISO DUPLEX DE 110M² CON TERRAZA. 
LA VIVIENDA ES EXTERIOR A CALLE Y A TERRAZA, MUY LUMINOSA, EN BUEN ESTADO. SE DISTRIBUYE EN RECIBIDOR, COCINA-COMEDOR MUY GRANDE DE 20M², 1 HABITACIÓN EXTERIOR DE 20M²,  2 BAÑOS, SALÓN AMPLIO, LAVADERO GRANDE Y TERRAZA DE 17M²
SUELOS DE PARQUET , CARPINTERIA EXTERIOR ALUMINIO BLANCO CLIAMLIT Y EN COLOR, PERSIANAS AUTOMATICAS, PAREDES EN LADRILLO VISTO ORIGINAL, TECHOS EN BOVEDA CATALANA ORIGINAL , CALEFACCIÓN INDIVIDUAL, A. ACONDICCIONADO
LA FINCA JOVEN DEL 1920, REHABILITADA CON ASCENSOR
LA ZONA ESTÁ MUY BIEN COMUNICADA POR METRO, BUS Y TREN.
ES UNA ZONA MUY COMERCIAL, CON TODO TIPO DE SERVICIOS, RESTAURANTES, SUPERMERCADOS Y A 5 MIN A PIE DEL CENTRO COMERCIAL LAS GLORIAS Y A 10 MIN DE SAGRADA FAMILIA.
¡¡¡¡ OPORTUNIDAD PARA INVERSIÓN Y/O PATRIMONIO!!!!
SE ADQUIERE A 3.440 €/M² Y LA ZONA ESTÁ A 4.400€/M²
¡¡¡¡¡¡CON LICENCIA TURISTICA INCLUIDA!!!!!!!
ESPECTACULAR PISO DUPLEX DE 110M² CON TERRAZA. 
¡¡ESPECTACULAR DUPLEX CON TERRAZA EN INMEJORABLE ZONA!!

A TENER EN CUENTA: 
GASTOS IBI ANUAL:   860 €/año
GASTOS COMUNIDAD ANUAL: PENDIENTE…..
VALOR REFERENCIA: 271.254,38€

* EN CUMPLIMIENTO DE LA LEY Y DEL CODIGO CIVIL DE CATALUNYA, SE INFORMA AL CLIENTE QUE LOS GASTOS NOTARIALES, REGISTRALES E IMPUESTOS QUE LE SEAN DE APLICACIÓN (ITP Ó IVA AJD) Y OTROS GASTOS INHERENTES, POR LA COMPRAVENTA, NO ESTÁN INCLUIDOS EN EL PRECIO.",1,1,430000,0,0,"Carrer de la Independència, 284",08026,False,2024-02-07T12:46:36.69,7,999.0,7,999.0,58,1.0,,,,1,2,125,7,5,0,1,2,9,3,0,Bajos,1.0,Muy bien,+ 100 años,,Sureste,1.0,,Gas Natural,,,,1,10,,21,22,23,24,25,,109,131,,,,,,15,84,,,77,85,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,724,9,8,232,376,8019,0,1145,305,1,41.408474,2.182813
181745179,2,1,False,False,False,ADEMONTE FINCAS Y ASESORES SL.,"¡Increíble oportunidad de adquirir un piso en venta cerca de La Sagrada Familia! Este espacioso inmueble de 90 m2 cuenta con 4 habitaciones, incluyendo una habitación principal, dos habitaciones individuales exteriores y una habitación individual que da a un patio interior. El piso cuenta con suelo de parqué y puertas de sapelli, brindando un ambiente cálido y acogedor. La cocina fue reformada y tiene salida a un patio de 10 m2, perfecto para disfrutar de momentos al aire libre. Además, cuenta con un amplio salón comedor de 30 m2 con salida a una terraza de 8 m2. El piso también dispone de 2 baños, uno con plato de ducha y otro con bañera. La ubicación es inmejorable, cerca del metro de Sagrada Familia y con fácil acceso a transporte público y servicios cercanos. ¡No pierdas la oportunidad de visitar este magnífico piso en la planta 2, con ascensor!!",1,1,415000,0,0,"Carrer de València, 475",08013,False,2024-01-29T19:07:50.197,7,999.0,7,999.0,27,,,,,4,2,95,7,7,1,0,2,6,7,0,2ª planta,1.0,Muy bien,30 a 50 años,Gas Natural,Este,,,,,2,,1,10,9,,22,,,,,109,131,,16,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,1,41.404137,2.1783204
181290306,2,1,False,False,False,Tomás González Vicente,"¡Bienvenidos a su nuevo hogar! Este piso reformado de cuatro habitaciones (dos dobles) es perfecto para aquellos que buscan espacio y comodidad. Con un amplio salón de 24 metros y un balcón, podrás disfrutar de momentos de tranquilidad y relajación en tu propio hogar. Los suelos de parquet y la carpintería de aluminio con doble vidrio en toda la vivienda, te brindarán la calidad que mereces. Además, la cocina y los baños están en excelente estado, listos para ser utilizados desde el primer día. 

Ubicado en una zona con todos los servicios que necesitas, como colegios y supermercados, este piso se encuentra a sólo 5 minutos a pie del Metro Sagrera (líneas 1 y 5), lo que te permitirá estar bien comunicado con toda la ciudad. ¡No pierdas la oportunidad de vivir en este maravilloso piso! 

¡El piso se encuentra en la planta 1ª y cuenta con ascensor y la comodidad y el espacio que ofrece merecen mucho la pena!
¡Ven a visitarlo y enamórate de tu nuevo hogar!",1,1,329000,11000,0,"Carrer de Concepción Arenal, 33",08027,False,2023-12-05T19:48:24,5,152.0,5,27.0,32,1.0,,,,4,1,95,5,3,1,2,2,7,6,0,1ª planta,1.0,Muy bien,50 a 70 años,Gas Natural,Noreste,1.0,,Electricidad,,,32,1,,9,21,22,23,24,25,,109,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,1,41.420307,2.1836565
