id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,floor,elevator,antiquity,furnished,conservationState,hotWater,heating,parking,Aire acondicionado,Parquet,Horno,Microondas,Serv. portería,Balcón,Lavadero,Armarios,Calefacción,Suite - con baño,Nevera,Puerta Blindada,Terraza,Electrodomésticos,Alarma,Cocina Equipada,Lavadora,Cocina Office,Patio,Videoportero,Piscina,Gres Cerámica,Jardín Privado,Trastero,Internet,Domótica,TV,Ascensor interior,Sistema Video vigilancia CCTV 24h,Z. Comunitaria,Zona Deportiva,Zona Infantil,Piscina comunitaria,Gimnasio,Baño de huéspedes,Cuarto para el servicio,Jacuzzi,Bodega,Sauna,Cuarto lavado plancha,Energía Solar,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
176318139,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"Piso reformado en venta en El Born

A pocos metros del Palau de la Música y del mercado de Santa Caterina encontramos esta preciosa vivienda reformada y lista para entrar a vivir.

La vivienda, de 132m2 construidos según nota simple, ha sido reformada empleando materiales de primera calidad. Cuenta con un diseño moderno y funcional en perfecta armonía con sus elementos originales como los techos con bóveda catalana y vigas de madera y las paredes de ladrillo vistos perfectamente recuperados. Destaca por su luminosidad al tener doble orientación y siendo la mayoría de sus estancias exteriores.  

El piso se compone de un amplio salón comedor con dos grandes ventanales y acceso a balcón a calle, cocina integrada y patio interior. Cuenta con tres dormitorios dobles con armarios empotrados, dos de los cuales con salida a bonita terraza a patio manzana de 13m2. La habitación principal tiene también baño en suite. El piso se completa con un segundo baño completo y zona de agua independiente. Para mayor confort el piso dispone de suelos de parquet y de calefacción y aire acondicionado por conductos.

El piso se vende amueblado y está ubicado en la primera planta real de una finca en buen estado sin ascensor.  

Una gran oportunidad de adquirir una magnifica vivienda en una de las zonas más demandadas de El Born. Ref. VB2301006 ",1,1,515000,127000,0,Carrer de Sant Pere Mitjà,08003,False,2023-01-05T13:57:35.99,5,112.0,4,19.0,40,,,2.0,,3,2,132,5,6,2,2,3,9,6,0,Suroeste,1ª planta,,+ 100 años,1.0,Bien,Electricidad,Electricidad,,1,,,,,32,109,2,,18,,,10,21,,131,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.387764,2.1773367
164674711,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

En la segunda planta real de un Palacete catalogado, situado en Plaza Gal·la Placídia, encontramos esta preciosa vivienda de 140m2 aproximadamente, más dos terrazas de 10 m2 cada una, orientadas a Oeste.

Solo entrar, se respira un aire acogedor y muy luminoso, ya que toda la vivienda es exterior. Los suelos son de parqué natural y los techos con molduras abovedadas que dan un encanto original.

Consta de un salón comedor con dos ventanales que acceden a la atractiva terraza, con vistas despejadas y muy soleada.

La cocina office está completamente equipada con electrodomésticos Smeg y Miele, a través de la cual se accede a una completa zona de aguas. Toda esta zona con ventanas al exterior.

Un baño completo combinado con zona de vestidor da el servicio a las dos habitaciones dobles, una de ellas con salida a la segunda terraza y la otra con un gran ventanal a la misma terraza.

Por último y no menos atractiva, encontramos la suite con un baño completo muy original y zona de vestidor. Desde la suite accedemos también a la segunda terraza, muy acogedora para momentos de relax.

Toda la vivienda tiene el sistema de clima por conductos con retorno de aire.

Es única, es como tener una casita en una de las zonas más cotizadas de Barcelona. Con todas las comodidades en cuanto a comercio de proximidad con el Mercat de la Llibertat a un minuto y todo tipo de transporte público al alcance.

Si estas buscando algo singular y exclusivo, sin duda, esta es tu vivienda. ¡No la dejes escapar y pide una visita con alguno de nuestros profesionales asesores!

  Ref. VB2305042 ",1,1,1150000,0,0,Plaça de Gal·la Placídia,08006,False,2022-09-02T09:57:29.023,5,100.0,5,10.0,30,,,2.0,,3,2,140,5,8,2,2,2,9,6,0,Oeste,1ª planta,1.0,+ 100 años,1.0,Muy bien,Electricidad,Electricidad,,1,,,,,32,109,2,,18,,,10,21,,131,,,,,,,,11,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vila de Gràcia,Vila de Gràcia,724,9,8,232,376,8019,0,1150,342,0,41.399612,2.1526687
164156285,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

A diez minutos caminando de la Plaza Francesc Macià y del Turó Park rodeada de todo tipo de servicios, comercios y transportes, encontramos esta vivienda de 151 m2 construidos a tres vientos en una finca de obra vista con una reforma integral actual con materiales de alta calidad consiguiendo una atmósfera serena y tranquila.

Accedemos desde el ascensor a la vivienda a través de un pequeño distribuidor con suelo de parqué quick-step con tratamiento hidrófugo que nos acompañará por todas las estancias del piso. Una vez dentro de la vivienda encontramos un gran salón comedor de planta cuadrada con cocina abierta SANTOS integrada en forma de L con gran superficie de trabajo, presidiendo el gran salón comedor por dos grandes ventanales con carpintería de aluminio con doble cristal con rotura de puente térmico y cierre estanco, persianas eléctricas, cortinaje eléctrico, luces led regulables en intensidad. Siguiendo el recorrido accedemos a un pequeño distribuidor con armarios empotrados integrados con sistema push de doble cuerpo, nos lleva a la zona de noche donde encontramos la habitación Master Suite con zona de vestidor con unos grandes ventanales y baño en suite integrado. Una habitación individual doble exterior, una segunda habitación doble exterior con armarios empotrados y un baño completo con ventana.

Vivienda dotada de aire acondicionado por conductos, calefacción por gas, luces leds regulables en intensidad y temperatura. Todo ello regulado por paneles individuales en cada estancia y también se pueden accionar y programar por App, con un cuadro eléctrico digno de sibaritas de la tecnología. Ref. VB2207023 ",1,1,980000,0,0,Carrer de Sabino Arana,08028,False,2022-07-11T10:07:24.54,5,100.0,5,10.0,23,,,2.0,,3,2,151,5,5,1,1,2,7,8,0,Sureste,3ª planta,1.0,50 a 70 años,0.0,Muy bien,Gas Natural,Gas Natural,,1,,,,28,,109,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,La Maternitat i Sant Ramon,La Maternitat i Sant Ramon,724,9,8,232,376,8019,0,1148,330,0,41.38576,2.1243248
160283019,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

En el prestigioso complejo de la Illa del Mar, en el barrio de Diagonal Mar, nos encontramos con ésta fantástica vivienda en la tercera planta de un edificio construido en 2008 en primera línea de Mar.

Consta de salón-comedor, cocina con zona de Office, 4 dormitorios (uno en suite), dos baños y lavadero. Tiene una distribución totalmente cuadrada. Todas las estancias tienen salida a la maravillosa terraza de 80m2 aproximadamente, con vistas al mar.

El piso está en perfecto estado de conservación.

La vivienda incluye una plaza de parking y un trastero de 6m2 en la propia finca. Goza de una gran zona comunitaria con Piscina, pista de Pádel, zonas ajardinadas y parque infantil.

Tiene vigilancia de seguridad las 24h.

Cabe destacar la situación de la vivienda, ya que se encuentra en una de las mejores zonas de Diagonal Mar y en primera línea de mar..

Si quieres vivir en Barcelona, y al mismo tiempo tener tranquilidad y comodidad, y estar a dos pasos del mar. ¡No dejes de venir a visitarlo! Ref. VB2106007 ",1,1,1480000,370000,0,Passeig de Garcia Fària,08019,False,2021-06-03T14:14:10.91,5,100.0,5,10.0,40,,,1.0,,4,2,172,5,6,2,2,2,4,8,0,Suroeste,3ª planta,1.0,10 a 20 años,0.0,Muy bien,Electricidad,Electricidad,1.0,1,,,,28,32,109,2,,18,,,10,,,131,,,,,,,7,11,,,,,,,,,94,42,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,724,9,8,232,376,8019,0,1145,307,0,41.40639,2.217082
181846328,2,1,False,False,False,GAUDI HOUSE,"¡Bienvenidos a este magnífico piso en venta! Este inmueble es perfecto para aquellos que buscan amplitud y luminosidad en un espacio acogedor. Con sus suelos de parquet y buenos cerramientos, este piso te ofrecerá la comodidad que necesitas para tu día a día.

El salón comedor conectado con la cocina es ideal para disfrutar de momentos en familia o con amigos. La cocina, en buen estado y con espacio aprovechable, te permitirá cocinar tus platos favoritos con total comodidad.

Este piso cuenta con tres habitaciones: dos dobles y una individual grande. Todas ellas te ofrecerán el espacio que necesitas para descansar y desconectar de la rutina diaria. Además, el baño completo con bañera te permitirá relajarte después de un largo día.

La finca se encuentra en excelente estado, con el portal recientemente reformado. Además, el barrio es tranquilo y cercano a servicios como supermercados, colegios, parques, metros y buses.

Es importante destacar que este piso no cuenta con ascensor.

Información al consumidor: Le informamos que el precio de venta ofertado no incluye los gastos de compraventa (notaría, registro, gestoría, impuestos estatales ITP y tasas y gastos bancarios). Si desea visitar este inmueble, cualquiera de nuestros agentes le informará detalladamente de estos gastos antes de visitarlo.",1,1,235000,0,0,"Carrer de Petrarca, 26",08031,False,2024-02-05T18:30:11.493,4,152.0,4,31.0,17,1.0,,,,3,1,82,4,5,0,0,3,7,10,0,Sureste,5ª planta,1.0,50 a 70 años,,Bien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Horta,Horta,724,9,8,232,376,8019,0,1149,337,1,41.42929,2.16554
181126514,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"PISO REFORMADO A ESTRENAR CON 4 HABITACIONES

En la Avenida Meridiana junto a la zona verde de la calle Garcilaso y escasos metros de la parada de metro de La Sagrera, encontramos este precioso piso reformado a estrenar en finca clásica perfectamente conservada con servicio de conserjería y ascensor.

El piso es esquinero, completamente exterior y gracias a su orientación sureste goza de luz natural prácticamente todo el día. Tiene una superficie de 114m2 y consta de amplio salón comedor con salida a balcón y cocina abierta equipada, de cuatro habitaciones (de las cuales tres dobles y una individual), de dos baños completos y una galería a patío que puede utilizarse como lavadero y trastero. Para mayor comodidad el piso está equipado con calefacción y aire acondicionado por conductos y suelos de parquet.

Si buscas un piso familiar reformado con materiales de calidad, a pocas paradas de metro del centro de la ciudad, ¡no dudes en contactarnos!",1,1,470000,5000,0,Avinguda Meridiana,08027,False,2023-11-18T17:47:31.377,5,210.0,5,42.0,34,,,2.0,,4,2,114,5,5,2,2,1,7,7,0,Sureste,2ª planta,1.0,50 a 70 años,0.0,Casi nuevo,Electricidad,Electricidad,,1,,,,28,32,109,,,,,,,,,131,,,,,,,,11,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,La Sagrera,La Sagrera,724,9,8,232,376,8019,0,1146,311,0,41.422855,2.186803
181090164,2,1,False,False,False,REIVAX SANT ANDREU S.L.,"Si real estate le presenta este encantador dúplex ubicado en el distrito de Sant Andreu, en el barrio de Trinitat Vella en un edificio de construcción muy reciente, 2004, que cuenta con pocos vecinos, lo que lo convierte en un lugar tranquilo y agradable para vivir. La vivienda posee 132 metros cuadrados construidos con una excelente distribución en estilo moderno que cuenta con tres habitaciones, dos de ellas son dobles y una es individual pero muy amplia, una cocina tipo office que cuenta con ventanas exteriores, lo que la hace luminosa y muy práctica, dos baños completos, uno con bañera y otro con ducha y, para disfrutar del aire libre, dispone de un balcón y de una terraza. El piso también cuenta con calefacción y los cerramientos son de aluminio con cristal de cámara, lo que garantiza un buen aislamiento térmico y acústico. La ubicación de este piso es inmejorable, ya que se encuentra a pocos pasos del eje comercial y cerca de la estación de metro de la línea 1. Esto facilita el acceso a todos los servicios y comodidades de la zona. En resumen, nos encontramos con una oportunidad perfecta de vivienda que ofrece todas las comodidades y está en perfectas condiciones para entrar a vivir. ¡No dudes en concertar una visita lo antes posible, las viviendas de esta calidad no suelen estar disponibles por mucho tiempo! Nota: al precio indicado deberán añadir los gastos e impuestos de la compraventa.",1,1,289990,25010,0,Carrer de la Foradada,08033,False,2023-11-15T11:46:40.503,7,999.0,7,999.0,24,1.0,1.0,,,3,2,132,7,7,1,1,2,4,6,0,Este,1ª planta,1.0,10 a 20 años,,Muy bien,Gas Natural,Gas Natural,,,,,,,32,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Trinitat Vella,Trinitat Vella,724,9,8,232,376,8019,0,1146,308,0,41.451942,2.1914139
179407906,2,1,False,False,False,Guinot Prunera ,"PROVENZA / CASANOVA
En calle Provenza esquina casanova, encontramos vivienda 83m² útiles, situada en la tercera planta del edificio, en finca de 1930 en buen estado de conservación. Se compone de: salón -comedor, cocina independiente, 3 dormitorios (El dormitorio principal exterior a calle con salida a un pequeño balcón típico de Eixample) y baño completo con ducha. Los pavimentos son de parquet, excepto en el baño y cocina donde se ha optado por el gres. En cuanto a la carpintería interior, tanto las puertas de paso como los armarios son de madera lacados en blanco. La carpintería exterior se caracteriza por ser de aluminio con doble vidrio, dispone de aire acondicionado y calefacción por conducto. La vivienda se entrega totalmente equipada de muebles y electrodomésticos.
La zona dispone de todos los servicios, tanto de transporte público como comercios.
Una buena oportunidad para quien desee vivir en una de las zonas más céntricas de Barcelona.
",1,1,468000,15600,0,Carrer de Provença,08036,False,2023-10-09T19:06:42.417,5,999.0,5,999.0,23,,,,,3,1,96,5,7,2,2,2,8,8,0,Este,3ª planta,1.0,70 a 100 años,1.0,Muy bien,Electricidad,Electricidad,,1,9,,,,32,,2,,18,,,10,21,,131,,,,,,6,,,,,,119,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.38956,2.1543145
179172763,2,1,False,False,False,Guinot Prunera ,"

TRAVESSERA DE GRACIA / TORRENT DE L’OLLA 
 


En pleno barrio de la Vila de Gracia se encuentra este piso de 77 m2 y parking de 11 m2 construidos en finca exterior a c./Travessera de Gracia con orientación mar. 
 


A diferencia de muchos otros pisos de la Vila, SIN AFECTACIÓN URBANÍSTICA y con amplias aceras. 
Vivir con los gustos de otros, ..., aprovecha la actualización de cocina y baños para dejarlo A TU GUSTO Y ESTRENA. 
En misma finca, ASCENSOR DEL PARKING AL PISO, oferta difícil de encontrar en Vila de Gracia. 
Cuenta con puerta blindada y 5 armarios empotrados hasta el techo. El espacio que ves en el piso es todo útil. 
Llaves conmutadas en las 3 habitaciones, actualiza A TU GUSTO mecanismos y puntos de luz. 
Disfruta del confort térmico y silencioso que da la carpintería metálica con cámara Climalit con doble cristal que cuenta la vivienda. 
Finca muy por debajo de la edad media de las construcciones en Vila de Gracia. 
Oportunidad para quien desee vivir en una de las mejores zonas de Barcelona, por su ubicación, permite vida tranquila en un barrio muy dinámico y a escasos metros del aprobado proyecto del nuevo Mercado de la Abacería. 
El piso dispone de salón comedor con mirador integrado, con barra office en cocina con acceso a galería, 3 dormitorios con sus armarios empotrados (2 de ellos dobles), recibidor, baño completo y aseo de cortesía. 
(Salón comedor y 2 dormitorios exteriores a c./Travessera de Gracia)
 
Ubicada en una de las zonas más exclusivas de Barcelona, en la misma c./Travessera, cuenta con todos los servicios esenciales a su alcance, centros escolares, comercios, zonas de ocio y restauración, así como de una perfecta comunicación mediante transporte público.
 
 
 
 
 
 
 
 
 
",1,1,410000,0,0,Travessera de Gracia,08012,False,2023-09-18T18:32:50.82,7,999.0,7,999.0,34,,,1.0,,3,2,77,7,7,1,1,4,6,7,0,Este,2ª planta,1.0,30 a 50 años,0.0,A reformar,Gas Natural,Gas Natural,1.0,1,,,,,,109,2,,,,84,,,,,,,,,,6,,,,,,119,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vila de Gràcia,Vila de Gràcia,724,9,8,232,376,8019,0,1150,342,0,41.401978,2.1584616
181256472,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"PISO REFORMADO CON ENCANTO AL CALLE PROVENZA

Encantador apartamento de 70m² aproximadamente, completamente renovado, situado en una distinguida Finca Regia construida en 1928 y provista de ascensor.

La zona diurna destaca por un espacioso salón-comedor con dos balcones y una cocina abierta completamente equipada con todos los electrodomésticos necesarios. En la zona nocturna, se encuentran dos habitaciones: una habitación doble con un amplio armario, otra individual actualmente utilizada como vestuario y un baño completo con plato de ducha.

La propiedad ofrece comodidades como calefacción a gas y aire acondicionado. Los suelos presentan una elegante combinación de parqué de madera y suelo hidráulico, mientras que las paredes de obra vista y los techos de vuelta catalana aportan este distintivo encanto característico de los pisos del Eixample Barcelonesa.

Situado en el Eixample Esquerra, en proximidad a la Estación de Sants, Plaza España y el centro comercial Las Arenas, el área está rodeada de comercios y restaurantes, con excelentes conexiones de transporte público. Ref. VB2312004 ",1,1,449000,0,0,C/ de Provença,08037,False,2023-12-01T17:07:18.413,4,73.0,4,17.0,23,,,1.0,,2,1,72,4,5,1,1,2,8,6,0,Sureste,1ª planta,1.0,70 a 100 años,1.0,Muy bien,Gas Natural,Gas Natural,,1,,,,,32,,2,,,,,,21,,131,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.395714,2.1626463
177957394,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

En el carismático barrio de L´Eixample, en la calle Tarragona, encontramos este maravilloso décimo piso con terraza panorámica con gran entrada de luz. Compuesto de 106m2 más los 12m2 de terraza. Finca cosntruida en el año 1973.

Este piso con vistas espectaculares tan poco usual en Barcelona consta de una suite/exterior,con 3 habitaciones completas y 2 baños.La cocina es independiente y tiene un gran salon/comedor muy luminoso y amplio que permite adaptarlo a innumerables ambientes.

La vivienda esta equipada con todo lo que se necesita para maximizar el confort; gas natural, aire acondicionado,carpinteria de aluminio,zona de aguas, y mucho más...

Finca excelentemente ubicada, al estar en el barrio de L´Eixample tiene muchos comercios de proximidad,innumerables opciones de ocio y muchas conexiones de transporte público.

Si estas buscando una vivienda muy luminosa,tranquila y silenciosa no dejes escapar esta gran oportunidad en un barrio tan apacible como es L´Eixample.

¡Llámanos y concertemos visita!

 

 

  Ref. VB2305078 ",1,1,600000,150000,0,C/ de Tarragona,08014,False,2023-05-25T14:07:27.6,5,100.0,5,10.0,21,,,2.0,,4,2,118,5,6,1,1,2,7,15,0,Suroeste,10ª planta,1.0,50 a 70 años,0.0,Muy bien,Gas Natural,Gas Natural,,1,,,,,,109,,,18,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Hostafrancs,Hostafrancs,724,9,8,232,376,8019,0,1144,296,0,41.377396,2.1461053
177620627,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

En la zona alta del Putxet, en la calle República Argentina, encontramos esta vivienda, compuesta de 94 m2 construidos, 81 m2 útiles, más 5m2 de balcón y construida en el año 1961. Totalmente reformado a estrenar.  

La vivienda consta de 3 habitaciones, una en suite con el baño con ducha y doble pica, desde la suite se accede al agradable balcón que da a patio de manzana tranquilo. Una segunda habitación doble con armarios empotrados y una individual además de un segundo baño completo. La cocina equipada con horno y encimera, está abierta al agréable y espacioso salón comedor. El gran ventanal proporciona a toda la zona de día mucha luz natural y confort. La vivienda dispone de zona de aguas que da al patio del edificio.

El piso disfruta de calefacción por radiadores de gas natural en todas las estancias. Los suelos de parqué combinado en baños con suelos cerámicos  

Plaza de parquing grande para coche y moto, en finca muy cercana  

Finca muy bien situada, tanto como por la variedad de comercios de proximidad en la zona, como por sus comunicaciones.

Si estas buscando una vivienda a estrenar, con una ubicación premium, sin duda no dejes escapar esta oportunidad en pleno barrio del Putxet, en una de las calles más emblemáticas de la zona. ¡Pide tu visita cuanto antes! Ref. VB2304046 ",1,1,449000,0,0,Avinguda de la República Argentina,08023,False,2023-04-28T18:57:21.573,5,100.0,5,10.0,30,,,2.0,,3,2,96,5,7,1,1,3,7,7,0,Este,2ª planta,1.0,50 a 70 años,0.0,Bien,Gas Natural,Gas Natural,1.0,,,,,,32,109,2,,18,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vallcarca i els Penitents,Vallcarca i els Penitents,724,9,8,232,376,8019,0,1150,343,0,41.41388,2.138752
178097415,2,1,False,False,False,FINQUES CAMPANYÁ,"Pis de 121m2 construïts, molt bona ubicació, al costat de la Rambla de Fabra i Puig , en un carrer de vianants.


Al costat del transport públic i de l'eix comercial del barri.
Pis molt ben distribuït , tot exterior al carrer, amb sol tot el dia.


El pis agafa la cantonada de l'edifici amb un balcó allargat. 
Disposa de rebedor , quatre dormitoris (un de matrimoni, dos dobles  i un individual) cuina gran amb safareig , dos banys (1 suite) i un saló-menjador.

Possibilitat de realitzar visita virtual.",1,1,430000,0,0,"Llenguadoc, 86",08030,False,2023-06-07T12:38:33.283,5,138.0,5,28.0,29,,1.0,,,4,2,121,5,0,0,0,0,6,5,0,,Principal,1.0,30 a 50 años,,,,,,1,,,,,32,109,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,1,41.430695,2.1858695
181357530,2,1,False,False,False,"LLEFIA REAL ESTATE, S.L.","PRECIOSO PISO REFORMADO CON AMPLIO BALCÓN!

La vivienda consta de:

- 2 dormitorios dobles (1 con vestidos y otro con salida a balcón).
- Salón comedor muy amplio con salida a balcón.
- Cocina independiente con galería.
- Baño completo con plato de ducha.
- Balcón muy amplio y exterior con vistas despejadas.
- Finca en muy buen estado con muy buenos vecinos.
- Última reforma en 2019.

Muy cercano a las líneas de metro y a todo tipo de servicios como colegios, supermercados, centros médicos y comercios, gimnasios, gracias a su excelente ubicación.

*El precio del inmueble no incluye impuestos, gastos notariales y registrales, honorarios de agencia y gestión hipotecaria (si procede)*

-Sobre La Casa Agency: Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con más de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del país. Nuestro trabajo consiste en realizar todos los trámites y gestiones necesarios para la intermediación inmobiliaria.

Disponemos de una amplia cartera de inmuebles de todo tipo. Además, ofrecemos servicios inmobiliarios complementarios de alta calidad, como:
- Gestión vertical y/u horizontal de propiedades.
- Soluciones de financiación para la compra o el alquiler de inmuebles.
- Tramitación de seguros y asesoramiento jurídico y fiscal para garantizar una transacción segura y sin complicaciones.
- Reformas y diseño de interiores. Desde La Casa Agency sabemos que la compra de una vivienda es una gran responsabilidad y nuestro equipo estará a tu disposición para apoyarte en todo lo que necesites.
¡Te esperamos!

*El precio del inmueble no incluye los gastos de compra. Consultar*.",1,1,249000,0,0,Carrer de la Mare de Déu de Port,08038,False,2023-12-14T17:02:29.93,6,99.0,6,99.0,23,,,1.0,,2,1,90,6,4,1,1,1,6,7,0,Sur,2ª planta,1.0,30 a 50 años,,Casi nuevo,Gas Natural,Gas Natural,,,,22,,,32,109,2,,,,,,,,131,,15,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,La Marina del Port,La Marina del Port,724,9,8,232,376,8019,0,1144,293,0,41.35895,2.142798
178627973,2,6,False,False,False,Follow Colibree S.L,"Espectacular ático de 75 m2 reformado y equipado con los mejores materiales con 2 habitaciones, de techos altos y grandes ventanales. dispone de un dormitorio doble muy amplio y luminoso, con armario empotrado de gran capacidad. Al lado hay dos baños completos con materiales y acabados de alta calidad. 
Además, hay un gran salón también con enormes ventanales que proporcionan mucha luz natural a todo el apartamento, y acceso a una terraza privada con vistas al patio interior, también muy luminosa y tranquila. 
El espacio al lado de la terraza se puede convertir en un dormitorio individual gracias al sofá y moviendo el armario con ruedas para dividir el espacio del resto y generar mas privacidad. 
La cocina está junto a la terraza y se comunica directamente con el salón-comedor; está totalmente equipada con electrodomésticos de alta calidad y tiene mucho espacio para cocinar y almacenar, además de ser muy luminosa. 
El edificio cuenta con ascensor, conserje, huerto, club social, terraza con piscina comunitaria y se construyó totalmente en 2020.
Actualmente está alquilado hasta el 29 de agosto de 2024 por 2.250€ mensuales.
 
Se han diseñado paseos arbolados, zonas de estar ventiladas junto a la piscina y huertos, además de espacios semi-abiertos, como el club social, para fomentar la conexión entre los usuarios y sus actividades (yoga, eventos, reuniones, gimnasio, cenas, coworking). 
En esta finca disponemos de más inmuebles todos del mismo estilo, algunos están alquilados y ofrecen una alta rentabilidad.


¿Buscas comprar o alquilar un apartamento?
Visita colibree.com y descubre las propiedades disponibles.


Live the UnReal Estate.

 
 
 
 
 
 
",1,1,515000,0,0,Riereta,08001,False,2023-07-21T17:31:40.74,4,999.0,3,999.0,21,,,,,2,1,93,4,4,2,2,1,2,9,0,Sur,4ª planta,1.0,1 a 5 años,1.0,Casi nuevo,Electricidad,Electricidad,,1,,,,,32,,2,,,,,,21,,131,,15,,,17,,,,,79,,119,,12,,,94,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,0,41.377712,2.1692522
