id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,conservationState,antiquity,parking,elevator,furnished,floor,hotWater,heating,Aire acondicionado,Calefacción,Parquet,Balcón,Lavadero,Terraza,Trastero,Cocina Office,Horno,Armarios,Suite - con baño,Z. Comunitaria,Electrodomésticos,Videoportero,Jardín Privado,Patio,Cocina Equipada,Gres Cerámica,Puerta Blindada,Piscina comunitaria,Internet,Alarma,Baño de huéspedes,Muebles de diseño,Música ambiental,Domótica,Serv. portería,Nevera,Lavadora,Microondas,TV,Ascensor interior,Piscina,Zona Infantil,Zona Deportiva,Sauna,Jacuzzi,Gimnasio,Pista de Tenis,Energía Solar,Sistema Video vigilancia CCTV 24h,Cuarto lavado plancha,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181770035,2,1,False,False,False,FUNIX TRADE SL,"A-House le ofrece este inmueble PARA ENTRAR A VIVIR en el barrio de “Sant Pere, Santa Caterina i la Ribera ” a pocos metros de la playa de Barceloneta.

La vivienda está distribuida en una habitación doble exterior con armario empotrado, un baño completo con (bañera, lavadora, secadora) y un amplio salón-comedor con cocina abierta totalmente equipada. 

El inmueble se encuentra para entrar a vivir, se trata de una finca moderna del año 2010. La obra fue realizada con acabados de alta calidad, suelos de parquet y aire acondicionado.

El piso se vende amueblado y con todos los electrodomésticos incluidos. 

Luminoso debido a su orientación este.

Plaza de parking en la misma finca opcional no incluida en el precio.


Cerca encontramos diversidad de transportes como metros (L4 Jaume I, L4 Barceloneta), autobuses (TMB, AEROBUS), tren (RENFE, Estación de Plaça de Catalunya) y multitud de servicios como hospitales, colegios, universidades, zonas infantiles y comercios.

“Sant Pere, Santa Caterina i la Ribera es uno de los cuatro barrios del distrito de Ciutat Vella de Barcelona. El barrio limita al norte con el paseo de Lluís Companys y el parque de la Ciudadela. Al sur con la Vía Layetana y al este con el barrio de La Barceloneta.
Está formado por los sub-barrios de la Ribera, Santa Caterina (por el convento de Santa Catalina) y Sant Pere (por el monasterio de San Pedro de las Puellas). El mercado del Borne pertenece al barrio de La Ribera.”

Aproveche esta oportunidad.",1,1,330000,0,0,Doctor Aiguader,08003,False,2024-01-31T17:25:22.98,7,999.0,7,999.0,32,,1.0,,,1,1,67,7,7,0,0,0,4,6,0,Este,,10 a 20 años,,1.0,,1ª planta,,,1,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.382553,2.1862462
181606664,2,1,False,False,False,La Casa Agency Miraflores,"Atención vía WhatsApp o llamadas 
Valeria + 3--4 6--0--2  2--5--6  3--9—5

____________LA CASA AGENCY PRESENTA_____________ 

Fantástico en calle de la Riera de Tena, La Bordeta. 

1ª planta en finca del año 1967 CON ascensor que dispone de 66 m2 construidos distribuidos en:
* 3 habitaciones (1 doble, 1 mediana y 1 individual)
* Cocina independiente con salida a patio de luces.
* Salón amplio exterior con salida a balcón
* 1 baño completo con plato ducha 

Muy próximo al metro Mercat Nou, Santa Eulalia,  y a 10 minutos del metro Plaça de Sants, autobuses en av. principal y todo lo tipo de transporte público. Muy cercano a todo tipo de comercios, colegios, y todo tipo de servicios.

Contamos con un departamento financiero gratuito si necesita asesoría o mejorar las condiciones de su hipoteca. * VALORACIONES GRATUITAS DE SU INMUEBLE *

En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUNYA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación (ITP o IVA + AJD) y otros gastos inherentes a la compraventa no están incluidos en el precio.",1,1,265000,0,0,Carrer de la Riera de Tena,08014,False,2024-01-16T09:20:56.837,5,999.0,5,99.0,17,,,,,3,1,66,5,8,0,1,2,7,6,0,Oeste,Muy bien,50 a 70 años,,1.0,,1ª planta,,Gas Natural,,,,32,,,,,22,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Sants,Sants,724,9,8,232,376,8019,0,1144,291,0,41.371765,2.1334515
181715251,2,8,False,False,False,FRANKS DAVID,"Viviendas de 126 (frontal) y 130 (posterior) con posibilidad de configurar una tercera habitación en ambos casos si se desea. Plaza de parking y trastero incluidos en el precio. 

La elegante sala de estar, que cuenta con detalles integrados y acabados de la más alta calidad, combina comodidad y calidez con funcionalidad, creando un espacio ideal para relajarse o entretener a los invitados. El diseño de planta abierta maximiza la sensación de amplitud y sofisticación, mientras que las ventanas del piso al techo y las puertas de vidrio inundan el espacio con luz y enmarcan las hermosas vistas.

Estas casas contemporáneas están meticulosamente diseñadas por el galardonado equipo de GCA Architects para combinar comodidad, funcionalidad y estilo. Las fachadas ventiladas de piedra natural incorporan ventanas verticales para maximizar la luz natural, ofreciendo vistas al Convento de Santa Catalina del siglo XIII desde el exterior, y un agradable patio desde el interior. Los interiores estilo loft tienen un carácter único, con detalles a medida y acabados de primera calidad, con una cocina Bulthaup de alta gama. Todas las viviendas tienen acceso directo a su propia plaza de aparcamiento y trastero.

Comodidad, estilo y soluciones de almacenamiento inteligentemente integradas son algunas de las características estándar de los dormitorios. Todos los elementos se combinan a la perfección con el cuidado diseño que fluye por todas las estancias. Las casas tienen una distribución flexible que permite agregar
un dormitorio adicional.

Las viviendas cuentan con acabados excepcionales con electrodomésticos de última generación, combinándolos con nuevas tecnologías con un diseño de vanguardia. Disfrute de un confort, una calidad y un estilo excepcionales con una dedicación a los mejores materiales y un cuidadoso estudio de los detalles, tanto por dentro como por fuera.",1,1,1150000,0,0,Carrer D'ausiàs Marc,08010,False,2024-01-26T09:45:54.62,2,999.0,2,999.0,34,,,,,2,3,130,2,8,0,0,2,2,10,0,Oeste,Muy bien,1 a 5 años,1.0,1.0,,5ª planta,,,1,,,,,,11,,,2,,,,,,,131,,84,,,77,,,,,28,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.391575,2.1758547
181667512,2,1,False,False,False,La Casa Agency Miraflores,"Atención vía WhatsApp o llamadas 
Valeria + 3--4 6--0--2  2--5--6  3--9—5

____________LA CASA AGENCY PRESENTA_____________ 

PISO RECIEN REFORMADO A ESTRENAR

Ubicado a menos de un minuto de la Plaza Virrei Amat, la vivienda se encuentra situada cerca de todo tipo de comercios, servicios y medios de comunicación, hecho que hacen de su ubicación un gran atractivo.

En cuanto a sus características, la finca es del 1957 la cual se ha ido actualizando de manera que se encuentra en perfecto estado de conservación.

El piso dispone de 74 metros cuadrados los cuales gozan de una gran distribución de manera que el aprovechamiento del espacio es óptimo.
El piso es totalmente interior y muy tranquilo resaltando así su comodidad y confort.

- 3 Habitaciones amplias
- Cocina recién reformada y totalmente equipada.
- Baño espacioso y funcional-
-Carpintería de aluminio
-Ascensor

Contamos con un departamento financiero gratuito si necesita asesoría o mejorar las condiciones de su hipoteca. * VALORACIONES GRATUITAS DE SU INMUEBLE *

En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUNYA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación (ITP o IVA + AJD) y otros gastos inherentes a la compraventa no están incluidos en el precio.",1,1,220000,0,0,Carrer del Doctor Pi I Molist,08016,False,2024-01-22T08:46:41.33,5,999.0,5,99.0,15,,,,,3,1,75,5,8,0,0,8,7,4,0,Oeste,Reformado,50 a 70 años,,1.0,,Entresuelo,,,,,,,,,,15,22,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Porta,Porta,724,9,8,232,376,8019,0,1147,319,0,41.43047,2.1750207
181794545,2,1,False,False,False,"Punto La Gavarra, Sl","LA CASA AGENCY PRESENTA: PISO IDEAL INVERSORES O PAREJA!

- Consta de 83mts2 en una 1era planta real. - Dispone de 3 habitaciones ( 2 dobles y 1 mediana). - Baño completo de 4 piezas con plato de ducha. - Salón grande demás de 20 mts². - Amplio Balcón exterior a la calle. - Amplia cocina con salida a un amplio patio. - Piso muy luminoso con hermosas vistas, ya que no tiene edificación en frente. - Dispone de calefacción. - Ascensor. - Finca de 1975 en excelente estado.",1,1,200000,0,0,Carrer de Pasteur,08024,False,2024-02-02T13:22:20.043,3,99.0,4,111.0,19,,,,,3,1,83,3,4,0,0,1,6,6,0,Sur,Casi nuevo,30 a 50 años,,1.0,0.0,1ª planta,,,1,3,9,32,109,10,,15,22,2,18,,21,,,16,131,6,84,,52,,,,,,,25,23,24,29,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Can Baró,Can Baró,724,9,8,232,376,8019,0,1149,341,0,41.417908,2.1598523
181342655,2,1,False,False,False,CAPOLRA SL,"Referencia 11P2300

¡Descubre el lugar perfecto para trabajar en Barcelona! CAPOLRA te presenta un estudio/oficina recién reformado en la zona Alta de Sant Gervasio, rodeado de una amplia variedad de comercios y restaurantes, y con excelentes conexiones con el centro de Barcelona y la Ronda de Dalt en menos de 10 minutos.

Este estudio/oficina cuenta con más de 30 mecanismos domóticos para que puedas controlar las luces, persianas y consumo desde cualquier lugar. Además, podrás disfrutar de una cocina completamente equipada con encimera y frontal de Silestone gris, nevera, microondas, pica y armarios altos y bajos.

Entre sus características, destacan la puerta de entrada con vidrios al ácido para mayor privacidad y seguridad, un gran ventanal con 2 ventanas abatibles para una óptima ventilación, luminarias led controladas por domótica y un baño completo con plato de ducha, mampara y radiador toallero eléctrico.

También dispone de un sistema de seguridad con cámaras internas de calidad 2K y una conexión de fibra óptica con capacidad para 1 Gigabyte.

No pierdas la oportunidad de estrenar este estudio/oficina completamente renovado en 2022, con pavimento cerámico de color gris en todo el inmueble, aire acondicionado frío/calor con bomba de agua y una chimenea led decorativa sin calefacción para crear un ambiente agradable.

No dude en contactarnos para concertar una visita

*El local no dispone de cédula de habitabilidad*

(*)Gastos de comunidad de 15 €/mes e IBI de 36 €/mes. TV de 75 del 2021 último modelo no incluida en el precio.

CARACTERÍSTICAS:
■ Completamente reformado y terminado en 2022, totalmente a estrenar.
■ Entrada directa desde la calle.
■ Sistema domótico para luces y mecanismos.
■ Enchufes domóticos con cargador USB tipo C para cargar dispositivos móviles.
■ Dispone de 2 persianas motorizadas mediante mandos o por voz.
■ Puerta de entrada con vidrios al ácido para privacidad y con 3 puntos de anclaje.
■ Gran ventanal con 2 ventanas abatibles para renovación del aire.
■ Pavimento cerámico de color gris en todo el inmueble.
■ Cocina con encimera y frontal de Silestone gris y equipada con nevera, microondas, fregadero, vitro y armarios altos y bajos.
■ Luminarias led controladas mediante domótica.
■ TV de 75 del 2021 último modelo empotrada en la pared y con aislamiento acústico en pared y techo.
■ Chimenea led decorativa sin calefacción.
■ Baño completo con plato de ducha y mampara con radiador toallero eléctrico y sanitario suspendido con repisa.
■ Sistema de seguridad de cámaras internas con calidad 2K.
■ Calentador eléctrico.
■ Dispone actualmente de fibra óptica con capacidad para 1 Gigabyte.
■ Aire acondicionado frío/calor con bomba de agua (sin garrafa).
■ Gastos de comunidad de 15 euros/mes e IBI de 36 euros/mes.

Comunicaciones:
■ BUS: H6, N8, V13, V15
■ FGC: El Putxet

Para visitas u otras oficinas similares:
-t.93 490 67 48..
-www.capolra.com. ..
-contacto@capolra.com... . [IW]",1,1,149000,0,0,Carrer del Berlinès,08022,False,2023-12-13T11:03:23.85,5,197.0,5,33.0,26,,1.0,1.0,,1,1,29,5,2,2,2,2,6,3,0,Noroeste,Muy bien,30 a 50 años,,1.0,,Bajos,Electricidad,Electricidad,1,,,,,,,15,,2,,,,,,,131,,84,,,,,,,79,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.404373,2.138257
181342652,2,54,False,False,False,CAPOLRA SL,"Referencia 11S2300

Estudio/oficina reformado en 2022 la zona Alta de Sant Gervasi y al lado del mercado de Sant Gervasi, rodeado de una amplia variedad de comercios y restaurantes, y con excelentes conexiones con el centro de Barcelona y la Ronda de Dalt en menos de 10 minutos.

Cuenta con más de 30 mecanismos domóticos para que puedas controlar las luces, persianas y consumo desde cualquier lugar. Dispone de una cocina completamente equipada con encimera y frontal de Silestone gris, nevera, microondas, pica y armarios altos y bajos.

Entre sus características, destacan la puerta de entrada con vidrios al ácido para mayor privacidad y seguridad, un gran ventanal con 2 ventanas abatibles para una óptima ventilación, luminarias led controladas por domótica y baño completo con plato de ducha, mampara y radiador toallero eléctrico.

También dispone de un sistema de seguridad con cámaras internas de calidad 2K y una conexión de fibra óptica con capacidad para 1 Gigabyte.

No dude en contactarnos para concertar una visita.

* El estudio/oficina no dispone de cédula de habitabilidad *

CARACTERÍSTICAS:
■ Completamente reformado y terminado en 2022, totalmente a estrenar.
■ Entrada directa desde la calle.
■ Sistema domótico para luces y mecanismos.
■ Enchufes domóticos con cargador USB tipo C para cargar dispositivos móviles.
■ Dispone de 2 persianas motorizadas mediante mandos o por voz.
■ Puerta de entrada con vidrios al ácido para privacidad y con 3 puntos de anclaje.
■ Gran ventanal con 2 ventanas abatibles para renovación del aire.
■ Pavimento cerámico de color gris en todo el inmueble.
■ Cocina con encimera y frontal de Silestone gris y equipada con nevera, microondas, fregadero, vitro y armarios altos y bajos.
■ Luminarias led controladas mediante domótica.
■ TV de 75 del 2021 último modelo empotrada en la pared y con aislamiento acústico en pared y techo.
■ Chimenea led decorativa sin calefacción.
■ Baño completo con plato de ducha y mampara con radiador toallero eléctrico y sanitario suspendido con repisa.
■ Sistema de seguridad de cámaras internas con calidad 2K.
■ Calentador eléctrico.
■ Dispone actualmente de fibra óptica con capacidad para 1 Gigabyte.
■ Aire acondicionado frío/calor con bomba de agua (sin garrafa).
■ Gastos de comunidad de 15 euros/mes e IBI de 36 euros/mes.

Comunicaciones:
■ BUS: H6, N8, V13, V15
■ FGC: El Putxet

Para visitas u otras oficinas similares:
-t.93 490 67 48
-www.capolra.com
-contacto@capolra.com [IW]",1,1,149000,0,0,Carrer del Berlinès,08022,False,2023-12-13T11:03:16.51,5,197.0,5,33.0,26,,1.0,1.0,,1,1,29,5,2,2,2,2,6,3,0,Noroeste,Muy bien,30 a 50 años,,1.0,,Bajos,Electricidad,Electricidad,1,,,,,,,15,,2,,,,,,,131,,84,,,,,,,79,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.404194,2.1381917
181782109,2,1,False,False,False,Guinot Prunera ,"CALLE EMANCIPACIÓN
Piso señorial a 3 vientos, alto y luminoso, todo exterior con bonita terraza cuadrada y con amplias estancias. Un inmueble con muchas posibilidades en una de las zonas más codiciadas de la ciudad.
 El piso se divide en zona de día y de noche perfectamente delimitada. Por una parte, estancias amplias, salón en tres ambientes con salida a terraza. La cocina tiene zona de aguas y zona de servicio con entrada de servicio y montacargas.
 En la zona de noche, actualmente hay 5 habitaciones, las cuales son todas dobles y exteriores y una de servicio.
 Un piso muy luminoso que dispone de zona ajardinada con piscina comunitaria y gimnasio, así como de servicio de conserjería y parking 
 en la propia finca para 3 coches y 2 trasteros.
",1,1,1750000,0,0,Carrer Emancipacio,08017,False,2024-02-01T17:42:09.09,7,999.0,7,999.0,46,,,,,6,5,374,7,4,1,1,4,6,8,0,Sur,A reformar,30 a 50 años,1.0,1.0,0.0,3ª planta,Gas Natural,Gas Natural,,,9,32,109,10,11,15,,2,,,,,,,,6,,94,,,,,,,28,,,,,119,17,,,,,42,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Les Tres Torres,Les Tres Torres,724,9,8,232,376,8019,0,1143,287,0,41.402645,2.1311574
181597862,2,2,False,False,False,ETHIC INVESTORS FAMILY SL,"Ethic Real Estate os presenta esta nueva vivienda alquilada hasta junio 2024:

Piso luminoso ubicado en el distrito de Poble Nou, cuenta con una privilegiada cercanía al tranvía, el metro y diversas líneas de autobús, garantizando una excelente conectividad en la ciudad. 

El piso, ubicado en la intersección de Avenida Diagonal con la Carrer de Fluvià, en el tercer piso de un edificio con ascensor, ofrece 4 habitaciones dobles con ventanas, escritorios y armarios.
 
Con su suelo de parquet y un pasillo largo que distribuye eficientemente las áreas. 

La cocina, precisa reforma, y el baño completo con ducha proporcionan funcionalidad y comodidad. 

El luminoso salón, se ilumina naturalmente a través de una amplia ventana. 

Además, una pequeña galería con balcón que da a un tranquilo patio de manzana, aporta luz adicional a una de las habitaciones. 

La distribución actual del piso está lista para habitar, pero existe la posibilidad de reformar según sus preferencias, incluso creando un salón más amplio y una cocina abierta, dejando tres habitaciones dobles y 2 baños completos. 

Construido en 1958, este piso tiene una superficie total de 109m2, de los cuales 100m2 son utilizables, perfecto para aquellos que buscan un espacio cómodo y versátil para vivir.

Contacta ya para hacer una visita.",1,1,369000,0,0,"Avenida Avinguda Diagonal, 104",08019,False,2024-01-15T14:05:26.52,3,56.0,3,11.0,32,,,,,4,1,109,3,0,0,0,2,7,8,0,,Muy bien,50 a 70 años,,1.0,,3ª planta,,,,,,,,,,,,,,,21,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Provençals del Poblenou,Provençals del Poblenou,724,9,8,232,376,8019,0,1145,299,1,41.40811,2.2054
179550327,2,1,False,False,False,ETHIC INVESTORS FAMILY SL,"Ethic Real Estate os presenta esta preciosa vivienda en una finca semi-nueva es una joya que combina comodidad y estilo a la perfección. 

Al ingresar, te recibirá un amplio y luminoso salón-comedor, un espacio ideal para relajarte, disfrutar de las comidas en familia o recibir a tus invitados. 

El suelo de parquet aporta calidez y elegancia a cada rincón de esta residencia.

La cocina independiente es una delicia para los amantes de la gastronomía. Con acabados de alta calidad y equipada con todo lo que necesitas para tus creaciones culinarias, este espacio será el corazón de tu hogar.

La vivienda cuenta con 3 habitaciones, una de ellas en suite, proporcionándote un oasis de tranquilidad y privacidad. 

Los armarios empotrados ofrecen un amplio espacio para tus pertenencias, manteniendo tu hogar organizado y despejado.

Los 2 baños de la vivienda, también con acabados de alta calidad, te brindan confort y funcionalidad, perfectos para tu rutina diaria.

Una característica destacada de esta propiedad es la terraza de 16 m2, el lugar perfecto para disfrutar del aire libre, relajarte con un café por la mañana o admirar la puesta de sol con una copa de vino en la mano.

Para tu comodidad, la vivienda está equipada con calefacción y aire acondicionado, asegurando un clima perfecto durante todo el año.

Pero eso no es todo, esta finca ofrece un estilo de vida inigualable con su piscina comunitaria, donde podrás darte un refrescante chapuzón en los días de calor. 

Además, un parque en la azotea te brinda unas vistas impresionantes de la ciudad de Barcelona, el lugar perfecto para relajarte y disfrutar de tu entorno.

La ubicación es inmejorable, rodeada de zonas verdes, comercios y todos los servicios que puedas necesitar. ¡Y a tan solo 5 minutos de la playa!

¡Programa una visita y descubre el lugar donde tus sueños se hacen realidad!",1,1,675000,20000,0,Avenida Diagonal,08019,False,2023-10-24T12:53:26.95,4,98.0,4,19.0,21,,1.0,,,3,2,101,4,0,0,0,1,4,11,0,,Casi nuevo,10 a 20 años,,1.0,,6ª planta,,,1,3,,32,109,10,,,,2,,,21,,7,,131,,,94,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,724,9,8,232,376,8019,0,1145,307,0,41.40739,2.204233
179180012,2,1,False,False,False,ETHIC INVESTORS FAMILY SL,"Ethic Real Estate os presenta este fantástico piso a estrenar en el corazón de El Clot

Esta luminosa vivienda de 76m2 se encuentra en un edificio de reciente construcción en el año 2020 que destaca por su moderno diseño.

La propiedad cuenta con amplio salón-comedor con un diseño rectangular y techos altos.

Cocina independiente completamente equipada.

Dos acogedoras habitaciones, un amplio cuarto de baño con acabados modernos.
 
El piso también dispone de un práctico altillo, ideal para almacenamiento o como espacio extra. 

Se encuentra en impecables condiciones, con acabados de alta calidad.

Situado a escasos metros de la parada de Metro de Clot, autobuses, zonas comerciales y ajardinadas y todos los servicios.

Es ideal para familias ya que dispone de todos los servicios, escuelas, y equipamientos.

No pierdas la oportunidad de crear tu nuevo hogar!!

",1,1,319000,29000,0,Calle Ter,08026,False,2023-09-19T11:47:28.22,7,999.0,7,999.0,27,,,,,2,1,74,7,6,0,0,1,2,7,0,Suroeste,Casi nuevo,1 a 5 años,,1.0,,2ª planta,,,,,,32,,,,,,,,,21,,,,131,,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,0,41.41044,2.1883526
179298242,2,1,False,False,False,ETHIC INVESTORS FAMILY SL,"Ethic Real Estate os presenta este precioso piso de 4 habitaciones es todo exterior y bañado por la luz natural, lo que lo convierte en un espacio luminoso y acogedor. Dos de las habitaciones tienen acceso a balcones que ofrecen vistas a la calle Lepanto con Mallorca. El salón comedor también cuenta con su propio balcón, lo que brinda la posibilidad de disfrutar del aire fresco y el ambiente de la zona.

La cocina es independiente, lo que facilita la preparación de deliciosas comidas. Además, el piso cuenta con un cuarto de baño con ducha y un amplio recibidor que añade carácter a la vivienda.
La finca, construida en 1938, está muy bien conservada y dispone de un moderno ascensor con llave individual y un sistema de video portero para tu seguridad.

La ubicación es inmejorable, en pleno corazón del emblemático barrio de la Sagrada Familia. Tendrás una comunicación fantástica tanto por metro como por autobús, además de una amplia variedad de tiendas, colegios, farmacias, supermercados y negocios a tu alcance.


¡No dejes pasar esta oportunidad de vivir en un lugar tan especial y contacta con nosotros!",1,1,330000,0,0,"Calle Carrer de Lepant, 269",08013,False,2023-09-29T12:51:31.91,5,180.0,5,33.0,33,,,,,4,1,72,5,0,0,0,2,8,8,0,,Muy bien,70 a 100 años,,1.0,,3ª planta,,,,,,32,,,,,,,,,21,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,1,41.40458,2.1763124
177451191,2,6,False,False,False,"Albium Gestió, S.L.","Albium les presenta éste espectacular ático luminoso situado en una finca Modernista del 1900 rehabilitada en el 2011 con ascensor, en la calle Codols al lado de la Plaça de la Mercè.                               
 
Se distribuye en un amplio salón comedor exterior a balcón, cocina semi abierta completamente amueblada y equipada, situada delante de la zona de comedor. Cuenta con 2 dormitorios dobles, todos ellos exteriores y  con armarios empotrados.
 
A la vivienda le corresponde el uso privativo de parte del terrado comunitario (81 m2) así como un trastero a nivel de la terraza. Cuenta además con el uso exclusivo de trastero en vestíbulo de la finca, ideal para almacenar objetos y/o guardar bicicletas.                                
 
El inmueble se encuentra equipado con suelos de parquet, techos altos con vigas de madera, y ventanas climalit de madera que rodean todo el inmueble por lo que le aporta mucha luminosidad. Calefacción y aire acondicionado por conductos.
 
El nombre de la calle Codols del barrio Gótico de Barcelona tiene su origen en la época en que era un arroyo que bajaba de Collserola hacia el mar. Las piedras que se depositaban lo bautizaron como ''carrer dels Codols''.
      
Transporte: 
Metro: (L3) Drassanes, (L4) Jaume 1 (8 minutos a pie), Barceloneta (10 minutos a pie)
Bus: 120, N0, 59, D20, H14, V13
  
 
Llámenos para más información.                                                                                          
 

 
La parte compradora deberá liquidar, además del precio anunciado, el 10% en concepto de impuesto sobre transmisiones patrimoniales (5% si tiene 32 años o menos, destina el inmueble a su residencia habitual y cumple ciertas condiciones de ingresos) así como los gastos de notaría y registro de la propiedad.",1,1,670000,0,0,Codols,08002,False,2023-04-13T11:09:27.587,6,220.0,5,37.0,41,,1.0,,,2,1,95,6,4,0,0,0,0,8,0,Sur,,,,1.0,,3ª planta,,,1,3,,32,,10,11,,,,,,21,81,,,131,,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.37959,2.1786401
181704155,2,1,False,False,False,TECNOTRAMIT GESTION SL,"¡Bienvenido a tu nuevo hogar en el corazón del barrio de Gràcia! 
Este inmueble recién reformado es una joya inmobiliaria que te enamorará desde el primer momento. La finca modernista rehabilitada cuenta con ascensor y terraza comunitaria para disfrutar de las vistas panorámicas de toda la ciudad. La propiedad cuenta con tres habitaciones y un baño completo con ducha y suelos hidráulicos que le aportan un toque de elegancia. La cocina, abierta al comedor, está equipada con electrodomésticos nuevos y de alta calidad. Desde la galería, podrás disfrutar de vistas abiertas a un parque infantil y de mucha luz solar. Además, este piso señorial está ubicado en la planta 2, con ascensor y buenos vecinos que comparten tu gusto exquisito en la reforma. Cuenta con dos balcones que te permitirán disfrutar del ambiente del barrio de Gràcia desde la comodidad de tu hogar. No pierdas la oportunidad de vivir en uno de los barrios más emblemáticos de Barcelona, rodeado de tiendas, restaurantes y vida cultural.
IBI (anual): 480.00
Gastos de comunidad (anual): 1200.00

¡No dudes en llamarnos para que te informemos mejor, consultar tus dudas y concretar una visita:

Explícanos lo que necesitas y lo que estás buscando, nosotros te ayudamos. Además, si deseas conocer el valor de tu vivienda o necesitas vender para comprar contáctanos y te la valoramos SIN COMPROMISO Y SIN COSTE.

Te esperamos en Tres Habitat: calidad a tu alcance. NO PIERDAS ESTA OPORTUNIDAD Y LLÁMANOS. TRESHABITAT, LA INMOBILIARIA QUE RESPONDE

Los gastos derivados de la compraventa (impuestos, notaría y registro) no están incluidos en el precio. Medidas y datos del anuncio orientativos, pueden estar sujetos a error. Los honorarios de la agencia inmobiliaria son pagados exclusivamente por el vendedor, así que puedes estar tranquilo de que no te cobraremos nada más.",1,1,547000,23000,0,"Carrer de Salinas, 13",08024,False,2024-01-25T09:56:55.537,5,183.0,5,37.0,33,,,,,3,1,88,5,0,0,0,2,9,7,0,,Muy bien,+ 100 años,,1.0,,2ª planta,,,,,,32,,,,,22,,,12,,,,,,,,,,,,,,,,25,23,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vila de Gràcia,Vila de Gràcia,724,9,8,232,376,8019,0,1150,342,1,41.406487,2.1572888
